depa_nombre,muni_nombre,codigo_habilitacion,nombre_prestador,tido_codigo,nits_nit,razon_social,clpr_codigo,clpr_nombre,ese,direccion,telefono,fax,email,gerente,nivel,caracter,habilitado,fecha_radicacion,fecha_vencimiento,fecha_cierre,dv,clase_persona,naju_codigo,naju_nombre,numero_sede_principal,fecha_corte_REPS,
Antioquia,MEDELLÍN,500106184,BIO ORTODONCIA S.A.S,,811012339,BIO ORTODONCIA S.A.S,1,Instituciones - IPS,  ,CL 34 #43-66 cs 220,262 65 65,232 83 66,bioortodoncia@une.net.co,José Alberto Zapata Ruiz, ,,SI,20100707,20210831,,5,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500112140,BIOEQUILIBRIUM S.A.S,,900483915,BIOEQUILIBRIUM S.A.S,1,Instituciones - IPS,  ,KR 80B # 32 EE 11,4111815-3117086227,,nlsalazar1@une.net.co,Nora  Luz Salazar Marulanda, ,,SI,20120104,20210831,,0,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500103951,BIOFORMA S.A. MEDICINA ESPECIALIZADA,,811026259,BIOFORMA S.A. MEDICINA ESPECIALIZADA,1,Instituciones - IPS,NO,CARRERA 25B N° 16A SUR-211,3171626,3171331,bioforma@epm.net.co,JORGE ALFREDO ARANGO RODRIGUEZ, ,,SI,20030409,20210831,,5,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500111014,BIOLASER S.A.S.,,900315439,BIOLASER S.A.S.,1,Instituciones - IPS,  ,CL 7 # 39 290 CS 1201,2664645,2662499,biolasermedes@hotmail.com,MARY  LUZ RESTREPO VELEZ, ,,SI,20091014,20210831,,7,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500116565,BIOXCELLERATOR S.A.S,,901074877,BIOXCELLERATOR S.A.S,1,Instituciones - IPS,  ,CARREA 25 A NUMERO 1 A SUR - 45 Piso 5 Consultorio 537 - 733,6041815,NINGUNO,olga.restrepo@bioxcellerator.com,KARLYNN  HALPERT CORREA, ,,SI,20180110,20220109,,8,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500117194,BLUECARE SALUD SAS SIGLA BLUECARE,,900496494,BLUECARE SALUD SAS SIGLA BLUECARE,1,Instituciones - IPS,  ,Carrera 38 No. 26-41 TORRE 3 PISO 13,3155648002,NO,HabilitacionCM@medplus.com.co,FITGERAD  FERREIRA RAMIREZ, ,,SI,20190221,20230220,,8,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500114757,Body Medical S.A.S.,,900863568,Body Medical S.A.S.,1,Instituciones - IPS,  ,transversal 6 N° 45 - 165,3661877,,monicaortiz58@hotmail.com,Monica Janeth Ortiz castrillón, ,,SI,20160805,20210831,,9,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500114168,Boston Medical Care IPS SAS,,900301238,Boston Medical Care IPS SAS,1,Instituciones - IPS,  ,Carrera 43 A # 34-95 local 102 Centro Comercial Almacentro Barrio:San Diego,3228858,3228858,constanza.cabrera@convatec.com,Constanza Susana Cabrera Cadena, ,,SI,20150730,20210831,,2,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500111363,BOSTON MEDICAL GROUP DE COLOMBIA SAS,,900291373,BOSTON MEDICAL GROUP DE COLOMBIA SAS ,1,Instituciones - IPS,  ,CL 3 SUR # 43 A 52 OF 1601,6043518 - 6043515,,jsaffon@bostonmedical.com.co,JOSE PABLO SAFFON CUARTAS, ,,SI,20100713,20210831,,4,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500114070,BRASSIA IPS S.A.S,,900412717,BRASSIA IPS S.A.S,1,Instituciones - IPS,  ,Circular 3 No.74-49 Barrio Laureles,3223041,,admon@esteticabrassia.com,Danilo  Arias Arango, ,,SI,20150319,20210831,,5,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500111279,BRESC EMERGENCIAS S.A.S ,,900343929,BRESC EMERGENCIAS S.A.S ,1,Instituciones - IPS,  ,CALLE 71 # 43 - 120,5869555,,brescemergencias@gmail.com,YENIFER  CECILIA SALCEDO SARMIENTO, ,,SI,20140511,20210831,,3,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500112201,Buonavitta S.A.S,,900460507,Buonavitta S.A.S,1,Instituciones - IPS,  ,KR 30 # 10 C - 228 IN 513,4447135,4447135,margaritavelez05@une.net.co,Margarita Maria Velez Gallego, ,,SI,20120221,20210831,,1,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500105481,CADIOVASCULARES LAS AMERICAS LTDA.,,811010022,CADIOVASCULARES LAS AMERICAS LTDA.,1,Instituciones - IPS,NO,DIAGONAL 75B N° 2A-80,3421010,,,LUIS EDUARDO  TAMAYO ORTIZ, ,,SI,20030415,20210831,,7,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500105568,CAJA DE COMPENSACION FAMILIAR DE ANTIOQUIA COMFAMA,,890900841,CAJA DE COMPENSACION FAMILIAR DE ANTIOQUIA COMFAMA,1,Instituciones - IPS,NO,Cra 45 # 49 A -16,5742516155,5742313275,Gescobar@comfama.com.co,JUAN  DIEGO GRANADOS  SANCHEZ, ,,SI,20030415,20210831,,9,JURIDICO,1,Privada,6,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500104830,CARDIOESTUDIO SAS,,800158328,CARDIOESTUDIO SAS,1,Instituciones - IPS,NO,KR 46 # 2SUR - 45 CS 356,5744444941,5743117706,luz.ortiz@cardioestudio.com,LUZ STELLA ORTIZ FRANCO, ,,SI,20030414,20210831,,1,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500115134,CARDIOLOGIA DIAGNÓSTICA DE ANTIOQUIA SAS,,900949218,CARDIOLOGIA DIAGNÓSTICA DE ANTIOQUIA SAS,1,Instituciones - IPS,  ,CARRERA 25A 1 A SUR INT 832,3216948912,,actio.saludencasa@gmail.com,JUAN CARLOS URIBE OSORIO, ,,SI,20161212,20210831,,7,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500104336,CEDIMED S.A.S,,811007144,CEDIMED S.A.S,1,Instituciones - IPS,NO,CL 7 # 39 - 290 PI 3 - PI 10 LC 1008 - PI 11 LC 1110 y 1111 - PI 13 LC 1304,4440019,3523817,cedimed@cedimed.com,Juan Carlos Vélez  Vallejo, ,,SI,20030411,20210831,,6,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500114651,CENDERYS S.A.S,,900909504,CENDERYS S.A.S,1,Instituciones - IPS,  ,CALLE 44 # 68A - 27,5576330-3207343943,,cenderys@gmail.com,BIBIANA  URIBE GONZALEZ, ,,SI,20160412,20210831,,8,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500112342,CENFIMAX S.A.S.,,900504807,CENFIMAX S.A.S.,1,Instituciones - IPS,  ,Cra 81A # 32 EE-51,4128812 / 3104415955,,cenfimax@hotmail.com,Erica  Lopez Carrasquilla, ,,SI,20120504,20210831,,5,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500111163,CENTER VISION SAS,,900334328,CENTER VISION SAS,1,Instituciones - IPS,  ,KR 65 CL 49 B-21 IN 102,581 52 59,,educigon@yahoo.com.mx,EDUARDO  CIFUENTES GONZALEZ, ,,SI,20100302,20210831,,9,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500110184,CENTRAL DE AYUDAS DIAGNOSTICAS UNILAB S.A.S,,900161891,CENTRAL DE AYUDAS DIAGNOSTICAS UNILAB S.A.S,1,Instituciones - IPS,NO,Carrera 68 No. 49-05 - Barrio:ESTADIO,4448000,4448000,unilab@une.net.co,JOHN JAIRO GOMEZ BERNAL, ,,SI,20080401,20210831,,0,JURIDICO,1,Privada,3,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500113333,CENTRAL MEDICAL GROUP SAS,,900659805,CENTRAL MEDICAL GROUP SAS,1,Instituciones - IPS,  ,CL 33 # 74 B 130,4116012 - 2502755,,centralmedicalgroupsas@hotmail.com,Sandra  del Pilar Gutierrez Gonzalez, ,,SI,20140610,20210831,,6,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500103816,Centro Antioqueño de Salud y Prevención del Cáncer Ginecológico CAPRECAN,,890980448,Centro Antioqueño de Salud y Prevención del Cáncer Ginecológico CAPRECAN,1,Instituciones - IPS,NO,CARRERA 43A No. 34 - 95 local 255,4753300,,caprecan@gmail.com,CLARA  VIRGINIA CUERVO ROSA, ,,SI,20030408,20210831,,9,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500102110,CENTRO CARDIOVASCULAR COLOMBIANO CLINICA SANTA MARIA,,811046900,CENTRO CARDIOVASCULAR COLOMBIANO CLINICA SANTA MARIA,1,Instituciones - IPS,NO,CALLE 78B N° 75-21,3227090,4417869,secdirgral@vid.org.co,Carlos Alberto Lozano Muñeton, ,,SI,20030411,20210831,,4,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500103426,CENTRO CITODIAGNOSTICO GINECOLOGICO DE ANTIOQUIA LIMITADA,,811001875,CENTRO CITODIAGNOSTICO GINECOLOGICO DE ANTIOQUIA LIMITADA,1,Instituciones - IPS,  ,KR 79 # 49 B 03,4220011,4222179,citodiagnostico@une.net.co,ELCY OMAIRA GARCIA ARISMENDY, ,,SI,20061117,20210831,,4,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500111111,CENTRO CLINICO Y DE INVESTIGACION SICOR SAS,,900304869,CENTRO CLINICO Y DE INVESTIGACION SICOR SAS,1,Instituciones - IPS,  ,Calle 19 N° 42-40,6040007 - 3126605644,,lpalacio@sicor.com.co,Carol Rocio Castañeda Villamizar, ,,SI,20100126,20210831,,3,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500112625,CENTRO CONTRA EFECTOS DE LA EDAD S.A.S,,900297847,CENTRO CONTRA EFECTOS DE LA EDAD S.A.S,1,Instituciones - IPS,  ,Carrera 25 A No. 1 A SUR 45 local 04752 - 04753 CC EL TESORO,4443452,4443452,contabilidad@ceutecuida.com,LINA MARÍA MONTOYA ISAZA, ,,SI,20121025,20210831,,0,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500111918,CENTRO DE ATENCION NEUROLOGICA INTEGRAL S.A.S,,900440493,CENTRO DE ATENCION NEUROLOGICA INTEGRAL S.A.S,1,Instituciones - IPS,  ,KR 45 # 7 -35,3260034-4440624,3260034,ERICAOCHOA19@YAHOO.COM,ERICA MARIA OCHOA SOLANA, ,,SI,20110713,20210831,,1,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500102679,CENTRO DE AUDIOLOGIA E IMPLANTES COCLEARES SAS,,811012234,CENTRO DE AUDIOLOGIA E IMPLANTES COCLEARES SAS,1,Instituciones - IPS,NO,Calle 54 N° 46-27 Cons 306,5742318799,,caic@une.net.co,JAIME GUSTAVO HERNANDEZ URIBE, ,,SI,20070718,20210831,,0,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500111969,CENTRO DE AYUDAS DIAGNOSTICAS MAXILOFACIAL SOCIEDAD POR ACCIONES SIMPLIFICADA - CADMAZ S.A.S,,900142849,CENTRO DE AYUDAS DIAGNOSTICAS MAXILOFACIAL SOCIEDAD POR ACCIONES SIMPLIFICADA - CADMAZ S.A.S,1,Instituciones - IPS,  ,KR 47 # 52-86 LC 318,5127716,5127716,gerencia.cadmax@une.net.co,ALISSAR KALED HAYMOUR , ,,SI,20110830,20210831,,1,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500111022,CENTRO DE BRONCEADO Y ESTETICA PIEL Y COLOR  IPS S.A.S,,900306147,CENTRO DE BRONCEADO Y ESTETICA PIEL Y COLOR  IPS S.A.S,1,Instituciones - IPS,  ,KR 32 # 1 - 24 LC 516 - Barrio:Poblado,3123930,3210376,diradministrativa@pielycolorspa.com,WILDER DE JESUS LOPEZ GIRALDO, ,,SI,20091020,20210831,,3,JURIDICO,1,Privada,2,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500105887,CENTRO DE DIAGNOSTICO OTOLOGICO  S.A.S ,,890922977,CENTRO DE DIAGNOSTICO OTOLOGICO  S.A.S ,1,Instituciones - IPS,NO,CL 51 # 45 - 93 CS 107 ED CLINICA SOMA,5118378,5133814,diaudio105@gmail.com,JUAN FELIPE MONROY BARRENECHE, ,,SI,20061117,20210831,,6,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500114090,CENTRO DE DIAGNOSTICO Y TRATAMIENTO CENDIATRA SOCIEDAD POR ACCIONES SIMPLIFICADAS CENDIATRA SAS,,800180176,CENTRO DE DIAGNOSTICO Y TRATAMIENTO CENDIATRA SOCIEDAD POR ACCIONES SIMPLIFICADAS CENDIATRA SAS,1,Instituciones - IPS,  ,CARRERA 80 NO. 44B-91,4121145,571 2830372,cendiatra@cendiatra.com,MANUEL ENRIQUE CASTELLANOS BUENDIA, ,,SI,20150409,20210831,,0,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500115878,centro de enseñanza automovilistica conducimos s.a.s,,900644828,centro de enseñanza automovilistica conducimos s.a.s,1,Instituciones - IPS,  ,calle 27 No 46-70 local 261,4484278,,walvarez@conducimos.com.co,andres felipe alvarez maya, ,,SI,20170714,20210831,,1,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500114521,CENTRO DE EXPERTOS PARA LA ATENCION INTEGRAL IPS SAS SIGLA CEPAIN IPS SAS,,900772053,CENTRO DE EXPERTOS PARA LA ATENCION INTEGRAL IPS SAS,1,Instituciones - IPS,  ,Calle 20 A # 76-33 Local 101,3017100085,,notificaciones@cepain.com.co,LUZ ANGELICA CASTILLO GONZALEZ , ,,SI,20151126,20210831,,7,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500117239,CENTRO DE FERTILIDAD DEL TESORO S.A.S,,901167006,CENTRO DE FERTILIDAD DEL TESORO S.A.S,1,Instituciones - IPS,  ,CRA 25a # 1A SUR - 45 TORRE MEDICA EL TESORO CONS 826-1438-1440,4188068,,calidad@ferttes.com,MARTHA  CECILIA ECHEVERRI RAMIREZ, ,,SI,20190222,20230221,,1,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500108935,"CENTRO DE FLEBOLOGIA, MEDICINA Y ODONTOLOGIA ESTETICA SOCIEDAD POR ACCIONES SIMPLIFICADA ( FEMOESTETICA SAS)",,900046367,"CENTRO DE FLEBOLOGIA, MEDICINA Y ODONTOLOGIA ESTETICA SOCIEDAD POR ACCIONES SIMPLIFICADA ( FEMOESTETICA SAS)",1,Instituciones - IPS,NO,CL  33 # 76-14,5742503909,5744126887,flemo_estetica@hotmail.com,BORIS JOSE GIL VACA, ,,SI,20061117,20210831,,0,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500117383,CENTRO DE INMUNOLOGÍA Y GENETICA CIGE S.A.S,,901210540,CENTRO DE INMUNOLOGIA Y GENETICA CIGE S.A.S.,1,Instituciones - IPS,  ,CALLE 54 # 46 - 27 Torre fundadores Piso 8,3008841982 - 6048070,6048070,citascige@cige.com.co,PAULA ANDREA MAZO MARTINEZ, ,,SI,20181108,20221107,,5,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500118346,CENTRO DE INVESTIGACIÓN Y DIAGNOSTICO DEL VÉRTIGO Y LA AUDICIÓN S.A.S,,901303324,CENTRO DE INVESTIGACION Y DIAGNOSTICO DEL VERTIGO Y LA AUDICION S.A.S,1,Instituciones - IPS,  ,CALLE 19A # 44 - 25 CS 1203 TORRE SALUD Y SERVICIOS,3491396 - 3505396890,,contacto@cindva.com,CAROLINA  SEPULVEDA ROJAS, ,,SI,20191211,20231210,,0,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500105585,CENTRO DE INVESTIGACIONES MÉDICAS DE ANTIOQUIA,,890984156,CENTRO DE INVESTIGACIONES MÉDICAS DE ANTIOQUIA,1,Instituciones - IPS,  ,CALLE 44 #79-86 OFICINA 310,4480651,,cima@cima.com.co,MARÍA NELLY VARGAS ARISTIZABAL, ,,SI,20061117,20210831,,1,JURIDICO,1,Privada,5,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500102514,CENTRO DE MEDICINA DEL EJERCICIO Y REHABILITACION CARDIACA S A S CEMDE S A S,,800009793,CENTRO DE MEDICINA DEL EJERCICIO Y REHABILITACION CARDIACA S A S CEMDE S A S,1,Instituciones - IPS,NO,CL 33A  # 70A - 175,3222656,,gerente@cemde.com,LUIS ALEJANDRO HERRERA VELEZ, ,,SI,20061116,20210831,,5,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500111837,CENTRO DE NEUMOLOGIA Y TERAPIA RESPIRATORIA SAS,,900427689,CENTRO DE NEUMOLOGIA Y TERAPIA RESPIRATORIA S.A.S,1,Instituciones - IPS,  ,CALLE 7 # 39 290 CS 602,3120283,,centrodeneumologia@hotmail.com,Alejandro De Jesus Echavarria Restrepo, ,,SI,20181003,20210831,,2,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500114943,Centro de Neurología S.A.S ,,900959607,Centro de Neurología S.A.S ,1,Instituciones - IPS,  ,Carrera 48B N° 16 Sur 22,6051286,6051286,clamafave05@hotmail.com,Andres Fernando Franco Velez, ,,SI,20160721,20210831,,1,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500111430,Centro de Neurorehabilitación Bloom IPS SAS,,900373388,Centro de Neurorehabilitación Bloom IPS SAS,1,Instituciones - IPS,  ,CLL 42B # 63C - 72,2653149,3161821,gerencia@bloomips.com,Jorge Hernán Castro Arroyave, ,,SI,20100901,20210831,,7,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500101504,CENTRO DE ORTOPEDIA EL POBLADO S.A.S.,,890936927,CENTRO DE ORTOPEDIA EL POBLADO S.A.S.,1,Instituciones - IPS,NO,CARRERA 41 N° 9-05,2662027,2662128,cenortopedia@une.net.co,CARLOS ALBERTO  GUERRA MESA, ,,SI,20030410,20210831,,9,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500104210,CENTRO DE ORTOPEDIA Y TRAUMATOLOGIA EL ESTADIO S.A,,890933857,CENTRO DE ORTOPEDIA Y TRAUMATOLOGIA EL ESTADIO S.A,1,Instituciones - IPS,NO,CARRERA 74 N° 48B - 77,2307288,2309388,coordinacioncalidad@coesa.co,JUAN  GUILLERMO SALDARRIAGA TORO, ,,SI,20030410,20210831,,8,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500113226,CENTRO DE RECONOCIMIENTO DE CONDUCTORES CERTIPRUEBA S.A.S.,,900673428,CENTRO DE RECONOCIMIENTO DE CONDUCTORES CERTIPRUEBA S.A.S.,1,Instituciones - IPS,  ,TV 39A # 70-40,4117232,,certiprueba@gmail.com,DANIEL  PALACINO GRAJALES, ,,SI,20140514,20210831,,0,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500111992,CENTRO DE REHABILITACION PROGRESAR LTDA.,,800075244,CENTRO DE REHABILITACION PROGRESAR LTDA.,1,Instituciones - IPS,  ,CL 60 # 50-39,2545018,2545018,progresar@une.net.co,VERONICA  MARIA AUXILIADORA VELEZ OCHOA, ,,SI,20110908,20210831,,4,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500103536,CENTRO DE SALUD Y BELLEZA S.A.S,,811027462,CENTRO DE SALUD Y BELLEZA S.A.S,1,Instituciones - IPS,NO,CL 2 SUR # 46-55 CS 113 y 325,4441197 OPC 3,4441197 OPC 3,comercial@matizsaludybelleza.com,JARAMILLO CARDONA ANA  MARIA, ,,SI,20030407,20210831,,9,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500115994,CENTRO DE TRATAMIENTOS NO INVASIVOS S.A.S.,,901026638,CENTRO DE TRATAMIENTOS NO INVASIVOS S.A.S.,1,Instituciones - IPS,  ,CL 7 # 39- 290 CS 909 CLINICA MEDELLIN DEL POBLADO,312 6113,,contacto@cetni.com.co,JESUS  BOTERO GARCIA, ,,SI,20170801,20210831,,1,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500110234,CENTRO DEL SUEÑO Y EL RONQUIDO  S.A.S,,900213123,CENTRO DEL SUEÑO Y EL RONQUIDO  S.A.S,1,Instituciones - IPS,NO,CL 7 # 39-290 CS 1207,3119201,,centrodesueno@gmail.com, LUIS ALFREDO VILLA LOPEZ, ,,SI,20080508,20210831,,7,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500108499,CENTRO ELECTRO AUDITIVO NACIONAL AL SERVICIO DE LA REHABILITACION SAS,,890316171,CENTRO ELECTRO AUDITIVO NACIONAL AL SERVICIO DE LA REHABILITACION SAS,1,Instituciones - IPS,NO,CARRERA 43 # 29 - 35 CONS 704,5745811004,,clinicaauditivaescucha@ipsceansas.com,CARLOS ARTURO COPETE DOMINGUEZ, ,,SI,20070831,20210831,,8,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500115732,Centro Especializado de Alergias S.A.S.,,901005545,Centro Especializado de Alergias S.A.S.,1,Instituciones - IPS,  ,Carrera 43 # 29 - 35 consultorio 601,3222726,,ipscealer@gmail.com ,Paola Andrea Gómez  Pineda, ,,SI,20170509,20210831,,3,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500110146,CENTRO ESPECIALIZADO ORALEX S.A.S,,900132562,CENTRO ESPECIALIZADO ORALEX S.A.S,1,Instituciones - IPS,  ,CL 54 # 45 - 63 CS 101 CC CARACAS 1,4447844,,oralexsas@hotmail.com,LAURA MARCELA MARÍN TORRES, ,,SI,20080219,20210831,,9,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500111192,CENTRO INTEGRADO NUEVA VIDA (S.A.S),,900342211,CENTRO INTEGRADO NUEVA VIDA (S.A.S),1,Instituciones - IPS,  ,CL  32 C # 66 C - 38 BRR BELEN MALIBU,2351282,,CENTROINTEGRADONV@GMAIL.COM,MARÍA  ALEJANDRA  NOGUERA CANO , ,,SI,20100312,20210831,,1,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500108684,CENTRO INTEGRAL DE FONOAUDIOLOGIA S.A.S,,830514379,CENTRO INTEGRAL DE FONOAUDIOLOGIA S.A.S,1,Instituciones - IPS,NO,CL 32 EE #  76-28,4443150-2311555,,ciffips@gmail.com,BEATRIZ EUGENIA FORERO URIBE, ,,SI,20061117,20210831,,3,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500110751,CENTRO INTEGRAL DE REHABILITACION DEL SUR S.A.S  CENTIR DEL SUR S.A.S,,900250084,CENTRO INTEGRAL DE REHABILITACION DEL SUR S.A.S  CENTIR DEL SUR S.A.S,1,Instituciones - IPS,NO,CALLE 34 # 63-56 CONQUISTADORES,5743209280,5743209280,centirdelsur@hotmail.com,CLAUDIA MARIA NAVAS RIOS, ,,SI,20090421,20210831,,5,JURIDICO,1,Privada,2,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500105101,CENTRO LATINOAMERICANO VISUAL Y CIENTIFICO LTDA (CLVC LTDA),,890942631,CENTRO LATINOAMERICANO VISUAL Y CIENTIFICO LTDA (CLVC LTDA),1,Instituciones - IPS,  ,CL 75B #75-156,2641013 - 2641003,2641271,clvc@une.net.co,CARLOS  LEOPOLDO VERA CRISTO, ,,SI,20111018,20210831,,9,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500110991,CENTRO MEDICO LA 67 E.U.,,900310126,CENTRO MEDICO LA 67 E.U.,1,Instituciones - IPS,  ,KR 67 # 112 19,4640034,2603002,dorama@une.net.co,JUAN GUILLERMO LOPEZ RAMIREZ, ,,SI,20090929,20210831,,4,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500101533,CENTRO MEDICO NUEVA VIDA S.A.S,,811011241,CENTRO MEDICO NUEVA VIDA S.A.S,1,Instituciones - IPS,NO,DIAGONAL 85 N° 79C - 38,4419292,4376043,info@ipsnuevavida.com,CARLOS EDUARDO  OBREGÓN VELASQUEZ, ,,SI,20030410,20210831,,8,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500113871,CENTRO MEDICO OFTALMOLOGICO Y LABORATORIO CLINICO ANDRADE NARVAEZ COLCAN S.A.S.,,800066001,CENTRO MEDICO OFTALMOLOGICO Y LABORATORIO CLINICO ANDRADE NARVAEZ SIGLA COLCAN S.A.S.,1,Instituciones - IPS,  ,Carrera 80C No.32EE - 85,3153519082  318 226 89 58,,direccioncalidad@laboratoriocolcan.com,ABDON MARCELO ANDRADE  CHAVEZ, ,,SI,20150407,20210831,,3,JURIDICO,1,Privada,2,Fecha corte REPS: Dec  9 2020 11:48AM,
